Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM51,OUT019,-145.5376841060551
FDT52,OUT027,5264.67650172128
FDL26,OUT046,2437.143782847012
NCZ42,OUT046,3677.86896703617
DRI47,OUT019,456.8521841976933
FDW40,OUT013,2322.4472749602055
FDN34,OUT046,2710.536077948419
FDS01,OUT035,2961.6490133131792
NCG55,OUT045,1786.9058715791355
FDC11,OUT035,1578.8896400684457
FDX35,OUT018,3287.552822041205
NCB06,OUT046,2504.743622035887
FDR09,OUT019,2147.006876225217
FDC53,OUT017,1723.1701314393006
FDY45,OUT013,3990.4304464530246
FDA22,OUT010,754.8653210773697
FDE02,OUT035,1702.4437496190935
FDW21,OUT045,1637.8254474510593
FDV34,OUT046,1307.5016795396914
FDS59,OUT049,1937.410753808056
NCW17,OUT017,2147.712294950033
NCK54,OUT046,1804.497160562214
FDG17,OUT019,1966.895547125668
FDG35,OUT017,2883.7181900134237
FDD08,OUT010,-1134.5765725347403
NCO07,OUT017,3381.1193548026704
FDJ10,OUT010,409.0743816793164
FDW36,OUT017,1811.7912010783205
FDW21,OUT010,-104.46172867601138
FDY19,OUT017,2023.898162394771
DRE03,OUT013,889.3223243086395
NCC55,OUT049,786.130311373288
FDH52,OUT010,-728.1369806091935
FDO09,OUT017,4203.267619634893
FDU43,OUT045,3686.9487312052192
FDX09,OUT010,883.518810045006
FDH40,OUT019,-431.8870969130994
FDW58,OUT017,1823.7420261733273
FDC47,OUT017,3624.105850522046
NCR41,OUT035,1674.3492540532366
DRG49,OUT035,3913.4476038662783
FDC52,OUT027,3894.603804957206
FDY13,OUT046,1276.9689188702805
FDY35,OUT013,915.8285060569294
FDI35,OUT017,2960.6368349259706
NCU18,OUT049,2342.6309631222507
FDY33,OUT018,2273.201297867001
FDC15,OUT027,3895.3123898934896
FDU01,OUT049,3082.5097281564586
NCU42,OUT046,2650.156888648163
NCV29,OUT018,2512.7320213118337
NCY30,OUT017,2959.982470997533
FDQ46,OUT049,1913.0945804426635
FDG58,OUT027,3895.0606737330477
FDK33,OUT017,3446.5487531721215
NCD07,OUT045,1756.6520651494648
NCX29,OUT027,3699.261649927388
NCT42,OUT013,2382.2837082161263
DRN59,OUT035,948.0167681826273
FDI44,OUT035,1465.3501433905153
FDA45,OUT049,2867.566369360889
FDP31,OUT045,1088.4448376179607
FDY01,OUT046,1874.2015536922422
FDT09,OUT018,1921.9124976175208
DRH03,OUT027,2974.050207012801
FDA36,OUT018,2682.497330391174
NCF31,OUT017,2514.3089967550295
FDG14,OUT049,2548.1904585180637
FDG28,OUT027,5255.859874286134
FDU14,OUT049,3974.302850045396
FDY47,OUT019,277.6410696736925
FDI56,OUT049,1604.5953567263798
DRD01,OUT013,1058.290127225661
FDM22,OUT046,1015.6800257938497
FDH33,OUT013,806.1190529789496
DRZ24,OUT013,1906.8063733416109
NCQ38,OUT046,1707.036851734675
FDO16,OUT027,2848.9516869690956
FDU07,OUT027,3804.0672245512205
NCB07,OUT013,3053.2156327513
FDU48,OUT045,2070.677503858483
NCM43,OUT045,2539.1369107319306
FDR31,OUT010,477.44426877699436
DRK49,OUT018,485.8640965023916
NCI30,OUT010,1891.2851961255433
DRD60,OUT017,2935.47351445511
NCG19,OUT046,3591.5948980923995
FDH12,OUT035,1864.0621203508313
FDM32,OUT035,1664.435751725427
FDM27,OUT035,2628.2187787986018
NCU53,OUT027,4016.9563628576116
NCQ18,OUT046,1583.4188645225063
FDS10,OUT013,2857.0583962721116
FDB33,OUT027,3943.7120596345308
FDI12,OUT013,1500.6283829248782
NCW42,OUT013,3454.6539365411877
NCC06,OUT018,1793.7615499003134
FDW02,OUT017,2170.502748485485
NCD43,OUT017,1793.7506507598996
FDM57,OUT018,1168.9960201417912
FDA58,OUT017,3746.9092975914846
FDK56,OUT046,2868.8594684072355
FDP52,OUT045,3566.3611914910957
FDW20,OUT018,1741.1552858084328
FDS52,OUT049,1776.7492541255103
NCT29,OUT018,1649.0057833972264
NCL54,OUT013,2751.19078653715
FDC05,OUT045,3073.98494267734
FDF34,OUT035,3278.4095301596926
FDP03,OUT027,3472.9430691699076
FDD32,OUT010,-434.45057683997345
FDZ10,OUT045,1993.939999543312
FDZ40,OUT035,1122.3963525441538
FDD51,OUT018,516.6908408515727
NCY30,OUT019,946.5225128342399
FDP58,OUT017,3467.847346415847
FDV49,OUT017,4193.470258837231
FDY24,OUT019,-941.3729488748786
NCO55,OUT017,1823.9188677395123
FDR13,OUT017,2050.362846686615
FDS51,OUT017,1189.7139975779826
FDP26,OUT045,1615.8048418602502
NCB54,OUT027,3480.87727345286
FDF32,OUT017,3166.545879539178
FDN31,OUT018,2700.7869137715843
DRM48,OUT017,765.5148622375235
FDN20,OUT049,2775.503983773764
DRL01,OUT046,3623.2447469826916
FDV56,OUT049,1913.096925633284
DRH13,OUT027,3174.4565178372754
FDA03,OUT017,2462.1273793855808
FDF47,OUT027,4894.181646105175
FDX32,OUT046,2355.191778183758
FDX57,OUT049,1735.6968900637291
NCA30,OUT045,2873.118827888991
FDO49,OUT013,974.9194416484186
FDL04,OUT019,-167.80036313159366
DRM48,OUT035,825.1720133677014
FDR16,OUT013,3368.339571015936
NCC19,OUT018,2710.4954688865055
NCE42,OUT045,3570.909648247372
FDY24,OUT017,1090.8768399209457
FDH19,OUT049,2878.571304522756
FDJ46,OUT013,2759.4005106592576
FDN45,OUT010,1587.3242280400855
FDY08,OUT035,2398.7722052657086
FDZ37,OUT035,1626.7557550636993
NCT30,OUT045,777.8860070461755
DRY23,OUT018,526.923678563102
NCZ30,OUT018,1682.2336779154032
FDC44,OUT018,1542.3901521750856
FDB45,OUT035,1873.2528661931492
FDY04,OUT013,2669.5588390578982
FDM27,OUT046,2525.9203542419827
FDZ43,OUT017,3877.3536169435324
FDT39,OUT019,601.465460295519
NCC06,OUT019,170.06455910456293
FDL15,OUT027,3876.9166421732475
FDL57,OUT017,4122.935497378636
FDU08,OUT046,1628.3466397487946
FDK40,OUT017,4159.584103077232
FDQ12,OUT010,1698.3633906983569
FDS48,OUT017,2506.187662512426
FDP09,OUT045,3260.8590240410713
FDW21,OUT049,1775.060510462684
FDY25,OUT035,2982.0668475866273
DRE13,OUT017,1524.2590931005875
FDV43,OUT019,-1076.4292785361288
FDD22,OUT045,1750.7464849776077
FDM46,OUT019,-369.85680089489097
NCO30,OUT010,1013.5279826405348
FDM25,OUT046,2774.9962467294713
NCN41,OUT049,2068.8199825185966
FDU24,OUT045,1486.8750615272202
FDZ50,OUT046,2918.300990287892
FDP45,OUT013,3979.404265453118
NCM54,OUT045,1947.0108556224393
FDW10,OUT019,870.912510807316
FDP20,OUT017,2162.722826913636
FDK32,OUT046,2436.60862110429
FDN52,OUT049,1590.445048091519
FDM58,OUT045,1787.2652020902683
FDZ46,OUT027,3225.571328230761
NCA18,OUT018,1609.5973540141667
FDD35,OUT046,1959.549641891556
NCK31,OUT035,1027.985596487391
FDI40,OUT027,3105.6181174778962
FDT50,OUT019,-242.28712763251696
NCT06,OUT046,2573.1894956880037
FDT31,OUT035,3112.525075986862
FDT45,OUT049,1049.2944197956795
FDT13,OUT045,2881.6575647022573
FDO50,OUT045,1430.1268058976082
NCU18,OUT010,353.25052309004093
NCR54,OUT049,3114.963374700904
NCO18,OUT018,2528.524666503957
FDU09,OUT045,979.3510785136888
FDT13,OUT018,2683.8694701026907
FDE09,OUT046,1833.3059261031508
NCK53,OUT019,-228.1924322797163
FDG45,OUT049,3413.4409530684484
DRH15,OUT035,931.4975713600542
FDO21,OUT019,1680.830118457665
FDD14,OUT027,4297.979926227335
FDC09,OUT046,1736.2367166925628
FDH45,OUT027,2263.6803143405796
FDV32,OUT046,1119.385335041548
FDG12,OUT035,2099.113227210116
FDS32,OUT013,2328.784767887076
NCL55,OUT018,3573.050996881735
DRE01,OUT035,3864.2169874837127
DRE15,OUT049,1387.3871486913945
NCL42,OUT045,3736.224320534573
FDP31,OUT013,1161.988400885895
FDN33,OUT018,1304.9018318460594
FDZ59,OUT046,2637.5832059627073
FDE45,OUT010,931.7170442615112
FDJ07,OUT013,1961.667058619558
FDQ45,OUT018,2670.2827697853127
FDM33,OUT027,4824.039690171043
FDO15,OUT010,-519.8793843700568
FDM46,OUT013,1552.2680968235725
FDR03,OUT045,3190.1469128328354
FDY49,OUT018,2422.8546695172163
FDQ60,OUT045,1893.1457125231025
FDW10,OUT049,2873.0294967280406
FDO51,OUT049,966.9287911132577
FDJ40,OUT018,1551.9973485984342
FDS20,OUT018,2597.0807126962836
FDU45,OUT013,1923.3271779213508
FDV02,OUT035,2814.6978870450143
FDN09,OUT046,3749.953720491575
NCM55,OUT027,4327.7409433552875
FDN23,OUT018,2074.7410184810733
FDY31,OUT010,450.20851010455397
FDW03,OUT010,-72.42038015894138
FDD14,OUT046,2856.4465218491873
FDV23,OUT017,2110.067474773323
DRI03,OUT045,2682.7673466244773
FDN13,OUT035,1758.8482051068327
FDF45,OUT027,2527.520464847727
FDU46,OUT035,1659.9024346962133
FDB57,OUT049,3617.767588473222
FDV12,OUT049,1780.8452666320331
FDQ58,OUT013,2424.873672245988
NCA18,OUT017,1958.020084250712
FDH52,OUT049,1217.0359060082658
FDM24,OUT018,2151.7123178472766
NCP43,OUT027,4256.692458316627
NCO18,OUT019,906.7840279517668
FDM32,OUT017,1615.1951628050076
NCL07,OUT017,801.8355201841151
FDK03,OUT013,3992.601404867821
FDP59,OUT017,1831.480224992712
FDQ24,OUT049,3974.6046895291015
FDQ16,OUT018,1532.9992584428555
FDU44,OUT013,2626.331934012563
FDH28,OUT010,-1126.9730431551782
FDV28,OUT019,-1200.608105887218
FDM22,OUT045,947.9048317784271
FDR56,OUT046,3097.6420990126894
FDV39,OUT049,3183.546040753554
FDU37,OUT019,-506.25545936869116
FDQ11,OUT010,2181.3183523407743
FDX02,OUT045,3412.8624213442686
NCS42,OUT018,1242.9976161790153
FDY57,OUT027,3014.870063125646
FDB21,OUT049,3819.707638948525
FDE28,OUT017,3682.5667883767796
FDQ55,OUT017,1994.739993777583
FDA48,OUT049,3546.5897334169144
FDZ19,OUT045,2679.175895925466
NCC43,OUT045,3797.5337907779603
NCV18,OUT046,1335.361633372746
NCA42,OUT018,2216.5400007928993
FDY45,OUT046,3949.4901743402097
NCC30,OUT045,2735.645586799642
FDM57,OUT013,1506.89774228238
FDL09,OUT010,774.8499612435236
FDB09,OUT027,3448.7555113464314
FDT44,OUT035,2054.2912025825217
NCT06,OUT027,3995.361252058191
FDX26,OUT049,2976.6025205813726
FDK32,OUT013,2507.853207231588
DRA12,OUT046,2240.555734008261
FDO46,OUT010,1114.5086027150546
FDE52,OUT013,1519.1171949899228
NCH42,OUT045,3497.04305173747
FDV08,OUT035,911.3748663967807
FDB47,OUT018,3019.2740409785847
FDC28,OUT010,-107.05902359027925
FDD22,OUT046,1837.3886828013347
FDS07,OUT027,3271.5142342946624
DRI13,OUT045,3300.9525921477994
FDG32,OUT018,3175.431266449993
FDU14,OUT017,3974.357373813826
FDD28,OUT019,-863.5343473333962
NCP41,OUT017,1880.0758094104453
FDS08,OUT049,2867.480820478284
FDX47,OUT045,2491.0961936528656
FDC53,OUT019,-183.08310710176642
FDQ19,OUT035,3925.8699671290333
FDL14,OUT045,2453.041745372467
FDM33,OUT019,1545.529751985555
FDA51,OUT045,1789.4543607980422
FDZ27,OUT018,617.8500868763136
FDT04,OUT046,745.1133388159922
DRC13,OUT049,2123.6492412256885
FDR16,OUT027,4791.908717572183
FDQ03,OUT027,5116.804555195458
FDE38,OUT035,2799.8801845587377
DRH23,OUT027,2382.266989079786
FDT11,OUT019,1140.327221800769
FDD09,OUT035,2973.9611835742285
FDR40,OUT045,1369.191207765968
FDX07,OUT017,3008.136799118482
FDR07,OUT035,1749.1510317052616
FDA51,OUT017,1966.61237661372
FDT59,OUT019,1724.434958082362
FDF20,OUT017,3170.5039650290346
FDR13,OUT045,1861.1844300352102
FDY26,OUT049,3434.025570751615
FDW04,OUT017,2214.599647174941
FDK52,OUT017,3614.203818530473
FDN60,OUT049,2589.737889457897
FDM09,OUT019,864.2300017043124
FDP46,OUT049,1549.0845611612833
FDB50,OUT019,-573.1607888004155
NCQ29,OUT049,4059.9903549694773
FDP16,OUT027,5234.028163519497
FDX33,OUT018,2308.2185742593483
FDP07,OUT010,1234.3032445053977
FDN22,OUT046,3885.8312434093555
FDF39,OUT049,4192.606425094746
FDS21,OUT017,1225.822937733772
NCM42,OUT013,1771.391235441852
FDK50,OUT019,718.2668158042654
DRF13,OUT027,3745.2447666146295
FDH35,OUT018,2322.9214344302063
FDP60,OUT018,1344.2432133873021
DRJ49,OUT027,3490.5195994250903
NCT42,OUT019,481.8276567324426
FDE38,OUT049,2758.022864779173
FDI04,OUT049,3254.5169827794243
NCH54,OUT045,2418.423030335229
FDT56,OUT049,1174.1207439467175
DRD15,OUT018,3325.4242003411227
FDV58,OUT013,3056.014167390725
FDP21,OUT049,3095.2777342628356
FDH05,OUT013,3685.5920097426074
FDR10,OUT027,4000.4217869315967
NCP06,OUT045,2297.7530503074236
FDF33,OUT049,1848.1286810770187
DRK37,OUT013,2970.4808309154414
DRH49,OUT045,1335.8893244760388
FDT58,OUT013,2678.2489857618502
FDD41,OUT018,1474.5376143259077
FDP40,OUT018,1584.4571795935951
FDM51,OUT027,3140.7604525666643
FDO45,OUT010,-383.52002739632945
FDW33,OUT010,-154.28692155938558
FDY24,OUT045,924.1579232930422
FDB10,OUT010,1784.705518366437
FDM40,OUT035,2373.144597206197
NCI06,OUT017,2926.585851253407
FDW12,OUT019,470.4216477740483
FDX48,OUT027,3939.036479682032
NCW05,OUT027,3127.617466533122
FDX27,OUT017,1696.2833136456225
DRM37,OUT045,3007.0754471447
FDA38,OUT045,3697.20880740539
FDR36,OUT046,779.8595724241338
FDZ45,OUT046,3104.128734729622
FDG05,OUT017,2630.618717805764
FDK28,OUT013,4032.1392626760157
FDV47,OUT045,1370.8882643963816
FDN21,OUT045,2472.439925693681
FDP20,OUT027,3476.4692913653666
FDI35,OUT045,2798.1659975007474
DRY23,OUT013,850.0606313851754
FDA56,OUT017,2100.682555182296
FDB09,OUT013,2037.1439408277795
NCO26,OUT027,3296.7394616762012
FDQ49,OUT018,2266.7994560137095
FDI52,OUT027,3389.268830759646
FDZ44,OUT027,3343.094083946911
FDZ09,OUT018,2326.2317234354396
FDY03,OUT049,1987.748895858495
NCG42,OUT017,2161.386394321772
DRI13,OUT027,4803.7747188898575
FDQ32,OUT013,2111.8934924948944
FDW16,OUT035,1709.6640867186122
FDU27,OUT046,862.51697817515
FDR28,OUT010,754.0430750229231
FDQ49,OUT010,675.818045477895
FDS37,OUT046,1890.938550983959
FDW26,OUT018,3200.622803859782
FDX12,OUT018,3504.045408519436
NCP06,OUT013,2415.612028633127
FDW45,OUT010,447.8363930799327
NCN30,OUT049,1654.062082813004
FDN24,OUT049,1043.5134498189263
NCL41,OUT027,2055.9174742583064
FDR02,OUT019,-54.093384770564626
FDD09,OUT010,967.8574317145163
FDS33,OUT010,-346.76455580313706
FDU22,OUT045,1860.8550434922622
FDI53,OUT013,2622.464713721363
DRH01,OUT049,2840.7666802083454
FDX32,OUT013,2344.996605877652
NCP30,OUT018,465.93694947513666
FDB60,OUT045,3021.0965484658027
FDB14,OUT049,1675.516244707481
NCP02,OUT035,1149.7455628314435
FDJ10,OUT017,2373.456926289304
FDG34,OUT046,1841.637516560063
NCB18,OUT017,1552.1957515816803
FDM16,OUT049,1411.3794007797678
FDW25,OUT018,1154.0688502612825
FDB35,OUT010,-315.48962706005415
DRN11,OUT013,2267.9330051297625
FDF41,OUT019,1947.9874302475894
FDH16,OUT045,1414.6172390842808
NCQ50,OUT018,3011.1584550727575
DRH23,OUT018,693.1737780348168
DRJ37,OUT013,2424.412209642027
DRJ24,OUT027,4296.009560386765
FDY16,OUT035,3040.599045522417
FDQ27,OUT045,1700.249710544208
FDZ33,OUT045,2286.289807724065
FDF29,OUT045,2103.800174751653
FDA08,OUT049,2721.8133161172823
FDG31,OUT046,1128.8016682174039
FDE34,OUT019,1066.1782164240897
NCR30,OUT027,2652.6205167334833
FDV33,OUT035,4177.0299562008695
DRZ24,OUT018,1650.8781180138917
NCL54,OUT035,2810.908495299513
FDR12,OUT049,2884.070300497174
NCC54,OUT046,3712.623917446771
DRN59,OUT013,856.5306678035033
FDX50,OUT019,-66.28745875590812
FDV31,OUT027,4213.8407823394355
NCA29,OUT027,4129.577040338583
FDW60,OUT049,2934.9015474170355
FDX08,OUT017,2986.1518446559985
DRD49,OUT013,3647.37434386955
FDD33,OUT046,3555.067150111599
FDW35,OUT013,844.8717689614411
FDJ36,OUT017,1815.968113004444
FDV51,OUT035,2783.376980343839
FDW36,OUT046,1741.853053003916
FDH35,OUT046,2602.9311278690284
NCS30,OUT027,3484.633003250342
FDN49,OUT017,859.3003793390052
FDL08,OUT018,3530.892900783332
FDI09,OUT013,3765.98416281407
FDP19,OUT018,1768.5480967437911
FDU21,OUT010,-1183.3534365909277
NCP41,OUT045,1689.4040913301533
FDY10,OUT013,1877.800524968334
FDP12,OUT018,478.84897447268725
NCN26,OUT049,1948.3575469485831
FDK44,OUT013,2764.7716776807238
FDC28,OUT049,1868.4987103530802
FDJ41,OUT027,5506.050096036324
NCT29,OUT035,2111.792935596399
NCH42,OUT019,1669.1867966175557
FDU60,OUT018,2410.613581830088
FDS02,OUT045,2964.840058355559
FDC51,OUT046,2031.5327257508184
FDU03,OUT013,2933.9809439421947
FDX39,OUT045,3286.6188843975046
NCY05,OUT010,-1195.9289058120803
NCL06,OUT027,5411.16884958652
FDD32,OUT035,1536.4190736003247
NCN41,OUT045,1903.451481266609
NCX53,OUT049,2341.720814018878
FDU57,OUT019,550.9262798622565
FDQ23,OUT046,1713.9832958596721
FDQ52,OUT045,3779.6161147116086
FDC14,OUT045,744.9841200615282
FDY09,OUT035,2937.100996359795
FDQ28,OUT045,2462.278552477763
FDV25,OUT046,3431.973734931053
FDJ07,OUT035,2034.7412984966904
DRB25,OUT049,1819.8641992989762
FDK52,OUT019,1607.8088129441214
FDY52,OUT027,2530.96184999585
FDB28,OUT046,3083.8389355652844
FDT36,OUT035,812.7085649432767
FDV25,OUT017,3553.7106319534228
NCN07,OUT027,3508.535365632506
FDC57,OUT017,3179.7688836246152
FDQ03,OUT018,3433.7820224867082
FDU23,OUT017,2745.5930535227862
NCX41,OUT035,3435.2548539272707
NCD06,OUT035,963.6773106188695
FDW08,OUT045,1645.114230459324
NCU29,OUT017,2402.0847538806606
NCE06,OUT013,2555.5305085922373
FDV52,OUT010,42.80905039322499
FDB02,OUT017,2927.906557747108
NCR18,OUT045,718.6040403882174
FDK16,OUT049,1648.359695975285
NCQ29,OUT010,2064.303391236394
FDZ01,OUT019,-95.49243015079554
FDW27,OUT035,2643.076828553688
FDD17,OUT018,3430.4553329879473
FDW39,OUT013,2836.6131923241833
DRH59,OUT045,1149.4180822161832
FDS52,OUT013,1730.6869540480977
FDU40,OUT027,4497.1423068917375
NCF54,OUT013,2756.8648695112506
FDH46,OUT045,1674.6360055829605
NCP14,OUT049,1761.9097256465282
FDH50,OUT049,3026.8377259587264
DRF15,OUT010,544.9587757178236
FDV27,OUT027,2940.7682905776683
NCJ06,OUT049,2034.2001682741038
FDN02,OUT018,2942.8754056444704
FDQ51,OUT049,983.5764502325438
FDQ07,OUT017,3602.225211657049
FDS45,OUT049,1880.6478637573016
NCJ06,OUT045,1885.124090993073
FDD36,OUT035,2057.764724229508
FDY25,OUT045,2799.9806429989385
FDU52,OUT046,2448.926779076581
DRK47,OUT017,3606.0765457987923
NCL30,OUT017,2140.1744811809717
FDN22,OUT035,4043.4789610505713
