Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU58,OUT013,3104.6102800539607
FDY27,OUT017,2903.472241676637
FDV56,OUT035,1654.1662591270629
FDT59,OUT046,3808.941444287004
FDB23,OUT046,3761.4990456174714
FDR49,OUT045,760.5821339883261
FDB03,OUT010,573.1837161228007
FDN39,OUT045,2611.5434321155453
FDX02,OUT027,5844.215524990748
FDQ16,OUT027,2887.239422864605
FDU35,OUT018,1557.9511013530914
NCT29,OUT013,2004.034113294984
FDZ27,OUT046,789.541767284747
FDN57,OUT017,2031.8061513600417
FDA03,OUT018,2432.891308622448
FDZ36,OUT045,3115.1300639850083
NCU05,OUT013,1402.9126995364052
FDT39,OUT018,2393.4963627710467
FDK60,OUT017,1548.1318933763587
FDZ25,OUT017,2797.8971722786055
FDG12,OUT046,2075.8890227967822
DRB01,OUT019,506.33533407838036
NCC43,OUT027,5844.215524990748
FDX13,OUT019,567.5945734133086
FDM22,OUT049,864.4718355098815
FDJ03,OUT027,1078.6244733609028
FDU14,OUT018,3819.0552213558485
FDB33,OUT010,380.2557155881508
FDP27,OUT046,3107.33939670934
FDO38,OUT010,160.72187812335684
FDE28,OUT027,5844.215524990748
FDO27,OUT035,1523.7349302274552
DRL23,OUT027,2882.154146693565
FDS28,OUT046,960.7043345678835
FDX24,OUT013,1458.3214799156246
FDZ02,OUT035,1547.1322714405667
FDL46,OUT045,1913.237303497592
FDS60,OUT027,4757.339650609275
NCO06,OUT017,591.255252417332
FDO16,OUT035,1352.4608178333178
FDC60,OUT049,1355.7444512865882
FDA48,OUT018,3448.3140253865677
FDZ36,OUT027,5143.397791202751
FDK27,OUT045,2037.4015974455774
FDW23,OUT018,608.4591804494479
FDM14,OUT018,1698.5149778098507
FDM14,OUT013,1645.7808452157497
FDW60,OUT018,2841.4474880638536
FDE21,OUT013,1958.571461925975
NCM42,OUT035,1654.687804243096
FDY59,OUT010,227.1191175849201
DRI49,OUT049,1308.3920771072058
FDT28,OUT019,366.64476618731663
FDQ22,OUT018,608.7467957517748
FDR60,OUT049,1270.572967132677
FDC50,OUT019,234.97281577149198
FDV24,OUT013,2412.3654967311954
DRF48,OUT010,493.11384959684597
FDQ47,OUT046,633.1092847805163
DRN36,OUT049,1543.4615238834438
NCY06,OUT035,2016.2707689437395
FDE52,OUT035,1374.3055720184693
NCB54,OUT045,2016.668677173842
NCF31,OUT035,2485.5418306624138
FDJ08,OUT027,5165.262638504327
NCC07,OUT017,1645.7709669624198
NCD19,OUT027,1256.1005992468345
FDL46,OUT049,1967.240343204746
FDM20,OUT045,4033.977995718579
NCI06,OUT010,448.47977961971947
DRM11,OUT035,4214.646366930232
NCH07,OUT018,2497.0203640150503
FDS23,OUT013,2031.3887498764293
FDO49,OUT018,765.2256498490731
FDS35,OUT049,1069.184617023311
DRK39,OUT045,1333.4049038407188
DRI39,OUT049,896.7741803277663
FDV04,OUT017,2507.6245482079617
NCN14,OUT035,3055.500056406954
FDH08,OUT013,3707.02940944876
FDS20,OUT046,3146.2135559116555
FDV40,OUT049,1139.929079675638
FDZ48,OUT010,258.8568273430564
FDS24,OUT027,2569.0239661588876
FDK44,OUT049,2871.4400162043817
FDS48,OUT045,2529.3238210454506
FDK26,OUT010,494.80031882997116
FDD23,OUT045,3107.289670545001
NCH54,OUT017,2589.0911828442204
NCP14,OUT010,243.24433977265858
FDM60,OUT010,131.87155023896878
FDV24,OUT017,2442.6017612179594
FDH08,OUT018,3513.049371872506
FDS12,OUT027,2981.2205767425517
FDR39,OUT027,4822.019261770622
FDP12,OUT027,998.0236065125115
DRF60,OUT027,5844.215524990748
FDC09,OUT035,1642.2872308363214
FDF50,OUT018,2989.7990279264627
FDG28,OUT035,4024.663517557111
NCE19,OUT017,868.3552718845729
NCM53,OUT010,251.74727981475255
NCN18,OUT049,1725.4454808749103
FDF32,OUT035,3120.9127160418207
FDF11,OUT013,3942.893620427185
DRI59,OUT049,3787.599153939574
NCG54,OUT035,2803.6799439084
FDM44,OUT046,1635.5032999118368
FDT57,OUT018,3600.8571907441274
FDV24,OUT046,2450.511950938064
FDI50,OUT019,569.2810426464337
FDS09,OUT035,773.2263021869181
NCC31,OUT027,4108.683650005173
FDQ07,OUT019,572.6208593418781
FDC22,OUT017,3118.9691400484157
FDZ56,OUT046,2790.844510429998
FDZ40,OUT019,131.87155023896878
FDS46,OUT027,2918.364573293605
DRD24,OUT045,2065.4032973719204
FDV45,OUT017,3074.81126377623
FDL26,OUT045,2532.3200061429566
FDA56,OUT018,2001.7242762831693
FDN27,OUT046,1964.158673880916
FDM20,OUT049,3979.7723832786037
FDO16,OUT017,1332.2581733523073
FDL03,OUT035,3015.8664698984703
FDE58,OUT046,1947.5598668985297
FDI02,OUT027,2909.547725975616
NCC55,OUT019,131.87155023896878
FDR03,OUT018,3253.0337686768853
FDB14,OUT017,1446.1365010062227
FDR45,OUT013,3954.327498476454
NCN07,OUT017,2041.3506412528907
FDM51,OUT019,249.4394736944228
FDT52,OUT027,5842.934668451785
FDL26,OUT046,2511.377422575744
NCZ42,OUT046,3911.980579473778
DRI47,OUT019,368.01685570412496
FDW40,OUT013,2070.698221545141
FDN34,OUT046,2792.7119130515557
FDS01,OUT035,2954.292739948968
NCG55,OUT045,1924.2956996238752
FDC11,OUT035,1357.8870987891614
FDX35,OUT018,3488.304866862347
NCB06,OUT046,2576.593346368045
FDR09,OUT019,571.3259647720595
FDC53,OUT017,1545.6070518639315
FDY45,OUT013,4108.49141011498
FDA22,OUT010,385.83095582113236
FDE02,OUT035,1521.4266304264843
FDW21,OUT045,1633.4249895718738
FDV34,OUT046,1180.7422703591856
FDS59,OUT049,1652.432250383472
NCW17,OUT017,2060.5182432145616
NCK54,OUT046,1955.3058748076967
FDG17,OUT019,569.2810426464337
FDG35,OUT017,2874.8559011255443
FDD08,OUT010,131.87155023896878
NCO07,OUT017,3672.263537968139
FDJ10,OUT010,280.57443222608464
FDW36,OUT017,1640.4968210311545
FDW21,OUT010,241.3171864744338
FDY19,OUT017,1923.6040757247358
DRE03,OUT013,829.2930940637161
NCC55,OUT049,644.8881120372012
FDH52,OUT010,135.28317097231297
FDO09,OUT017,4076.356554327439
FDU43,OUT045,3976.675322153221
FDX09,OUT010,421.0261517451696
FDH40,OUT019,196.01994798134808
FDW58,OUT017,1640.080438982493
FDC47,OUT017,3750.743968270203
NCR41,OUT035,1501.874266816317
DRG49,OUT035,3905.45318143766
FDC52,OUT027,4086.0902907068253
FDY13,OUT046,1188.539313809247
FDY35,OUT013,723.9542698204765
FDI35,OUT017,3111.2566988696994
NCU18,OUT049,2089.958558066227
FDY33,OUT018,2501.564564368438
FDC15,OUT027,4183.066874965076
FDU01,OUT049,3059.8462821252124
NCU42,OUT046,2804.583122148829
NCV29,OUT018,2842.8324342692385
NCY30,OUT017,3028.5048848744004
FDQ46,OUT049,1754.064454829842
FDG58,OUT027,4108.683650005173
FDK33,OUT017,3656.982511096113
NCD07,OUT045,1902.390712579013
NCX29,OUT027,4043.4346958463734
NCT42,OUT013,2422.552422359586
DRN59,OUT035,758.3393783268925
FDI44,OUT035,1281.1443187152443
FDA45,OUT049,2860.9086469923927
FDP31,OUT045,1062.237111460131
FDY01,OUT046,1932.46859976148
FDT09,OUT018,2032.4361360057983
DRH03,OUT027,2837.5680963444365
FDA36,OUT018,2992.016992134556
NCF31,OUT017,2458.0289591117426
FDG14,OUT049,2459.8339295917376
FDG28,OUT027,5844.215524990748
FDU14,OUT049,4102.869053402846
FDY47,OUT019,284.24950033333255
FDI56,OUT049,1372.8267588816611
DRD01,OUT013,1027.2663203620498
FDM22,OUT046,958.5539909680326
FDH33,OUT013,715.3042580561798
DRZ24,OUT013,1931.7117375454175
NCQ38,OUT046,1643.4322374330027
FDO16,OUT027,2349.347503122748
FDU07,OUT027,4069.8683550278975
NCB07,OUT013,2992.564764801612
FDU48,OUT045,2020.4938874712932
NCM43,OUT045,2653.1722095705854
FDR31,OUT010,366.238011165875
DRK49,OUT018,611.4035006712863
NCI30,OUT010,572.4150702704732
DRD60,OUT017,3041.7798828321415
NCG19,OUT046,3788.043829652507
FDH12,OUT035,1641.4752844359568
FDM32,OUT035,1435.8514338538785
FDM27,OUT035,2547.226897396811
NCU53,OUT027,4260.461522123212
NCQ18,OUT046,1569.230029941576
FDS10,OUT013,2920.5342293838703
FDB33,OUT027,4183.066874965076
FDI12,OUT013,1417.2652557295996
NCW42,OUT013,3647.233301505848
NCC06,OUT018,2015.0912093909778
FDW02,OUT017,2020.688087758545
NCD43,OUT017,1642.808817646248
FDM57,OUT018,1337.828683422942
FDA58,OUT017,3880.8005466533714
FDK56,OUT046,3132.304220205734
FDP52,OUT045,3855.003745966957
FDW20,OUT018,2008.1174164610525
FDS52,OUT049,1610.5825114845409
NCT29,OUT018,1941.3830043775733
NCL54,OUT013,2878.797960750339
FDC05,OUT045,3062.5447423320675
FDF34,OUT035,3063.4711149570107
FDP03,OUT027,2972.614099588783
FDD32,OUT010,189.15815611934258
FDZ10,OUT045,2022.432143636918
FDZ40,OUT035,867.951805168807
FDD51,OUT018,618.8943444487526
NCY30,OUT019,426.91402989440707
FDP58,OUT017,3721.6189842467124
FDV49,OUT017,4193.001744574949
FDY24,OUT019,131.87155023896878
NCO55,OUT017,1649.3768446983713
FDR13,OUT017,1922.1736533712228
FDS51,OUT017,995.3228974514132
FDP26,OUT045,1640.136274436354
NCB54,OUT027,2989.3411029425583
FDF32,OUT017,3055.185907846396
FDN31,OUT018,3007.909445422546
DRM48,OUT017,591.255252417332
FDN20,OUT049,2774.390371047193
DRL01,OUT046,3753.491624650764
FDV56,OUT049,1645.3375595316968
DRH13,OUT027,2887.239422864605
FDA03,OUT017,2500.1267307529733
FDF47,OUT027,5844.215524990748
FDX32,OUT046,2518.357143858738
FDX57,OUT049,1541.1442081947957
NCA30,OUT045,3021.2871502300154
FDO49,OUT013,830.6474444403982
FDL04,OUT019,250.96212806219984
DRM48,OUT035,596.1143845561272
FDR16,OUT013,3587.379637859911
NCC19,OUT018,3019.5161303473014
NCE42,OUT045,3965.3258895237973
FDY24,OUT017,869.0465067954455
FDH19,OUT049,2852.6886109783727
FDJ46,OUT013,2854.113922357599
FDN45,OUT010,571.4972468896755
FDY08,OUT035,2027.1616263160818
FDZ37,OUT035,1357.9790672082884
NCT30,OUT045,763.1834293088152
DRY23,OUT018,614.4862943549089
NCZ30,OUT018,2000.8708886167376
FDC44,OUT018,1860.5413530558155
FDB45,OUT035,1640.6388235245113
FDY04,OUT013,2558.286983312953
FDM27,OUT046,2569.8402831507383
FDZ43,OUT017,3912.8618744428577
FDT39,OUT019,369.26696115771483
NCC06,OUT019,280.95390074429343
FDL15,OUT027,4104.875031531459
FDL57,OUT017,4099.4927901180545
FDU08,OUT046,1560.0581171651957
FDK40,OUT017,4205.439229215285
FDQ12,OUT010,568.157430194231
FDS48,OUT017,2509.945429807075
FDP09,OUT045,3650.377138776137
FDW21,OUT049,1560.5186661868138
FDY25,OUT035,3065.6679510713957
DRE13,OUT017,1358.2027014689352
FDV43,OUT019,131.87155023896878
FDD22,OUT045,1747.4491464662317
FDM46,OUT019,231.75564586476958
NCO30,OUT010,480.03235040267595
FDM25,OUT046,2880.785860840639
NCN41,OUT049,2029.3299873835047
FDU24,OUT045,1453.4533257997432
FDZ50,OUT046,3133.488480452374
FDP45,OUT013,4015.4523391536895
NCM54,OUT045,2019.2432590064477
FDW10,OUT019,420.0936465368398
FDP20,OUT017,2020.9333406369863
FDK32,OUT046,2514.781618342319
FDN52,OUT049,1359.4977037441317
FDM58,OUT045,1724.985278429477
FDZ46,OUT027,2903.8916598537157
NCA18,OUT018,1867.9503168115664
FDD35,OUT046,2076.784210162179
NCK31,OUT035,763.9535500321737
FDI40,OUT027,2860.576233378572
FDT50,OUT019,237.256438789965
NCT06,OUT046,2610.020009700185
FDT31,OUT035,3011.4322130915675
FDT45,OUT049,863.9408862130166
FDT13,OUT045,3092.728919651101
FDO50,OUT045,1381.9491038653891
NCU18,OUT010,279.340477339266
NCR54,OUT049,3085.242608572687
NCO18,OUT018,2829.3182841746325
FDU09,OUT045,871.0309455086767
FDT13,OUT018,3004.686486538869
FDE09,OUT046,1775.6906458611418
NCK53,OUT019,249.4394736944228
FDG45,OUT049,3599.6628344682085
DRH15,OUT035,668.4774422192462
FDO21,OUT019,569.2810426464337
FDD14,OUT027,5142.116934663787
FDC09,OUT046,1642.7723449438424
FDH45,OUT027,1011.5418888935325
FDV32,OUT046,1132.3679322266319
FDG12,OUT035,1988.5090251849815
FDS32,OUT013,2058.659526781076
NCL55,OUT018,3804.7160529236035
DRE01,OUT035,3869.8710859552043
DRE15,OUT049,1269.4650522627753
NCL42,OUT045,3953.8588201557745
FDP31,OUT013,1226.6545951754126
FDN33,OUT018,1441.2111621303964
FDZ59,OUT046,2548.0649994201153
FDE45,OUT010,425.18528547909597
FDJ07,OUT013,1977.5485183151206
FDQ45,OUT018,3009.4213542697053
FDM33,OUT027,5844.215524990748
FDO15,OUT010,152.97221801430092
FDM46,OUT013,1460.2752071893017
FDR03,OUT045,3460.3159820077444
FDY49,OUT018,2644.4302992422367
FDQ60,OUT045,1936.7209757445933
FDW10,OUT049,2851.6071058083157
FDO51,OUT049,682.2815608996978
FDJ40,OUT018,1639.4402777495216
FDS20,OUT018,3033.023441927676
FDU45,OUT013,1823.5367471920895
FDV02,OUT035,2793.133999444048
FDN09,OUT046,3993.8602902676753
NCM55,OUT027,5142.116934663787
FDN23,OUT018,2379.5937001972325
FDY31,OUT010,368.8656760767728
FDW03,OUT010,243.24433977265858
FDD14,OUT046,3050.1915611566346
FDV23,OUT017,2006.2696952682202
DRI03,OUT045,2877.815614085283
FDN13,OUT035,1568.8394590045425
FDF45,OUT027,1323.6247705819655
FDU46,OUT035,1361.1195024578064
FDB57,OUT049,3696.417405573211
FDV12,OUT049,1566.4070138344132
FDQ58,OUT013,2425.265415880055
NCA18,OUT017,1902.6768536533457
FDH52,OUT049,989.1310845974813
FDM24,OUT018,2382.2517603465953
NCP43,OUT027,4820.738405231657
NCO18,OUT019,425.16194024910294
FDM32,OUT017,1388.2192618259062
NCL07,OUT017,599.7955118053648
FDK03,OUT013,4037.677538855135
FDP59,OUT017,1642.107638448328
FDQ24,OUT049,4049.398740855002
FDQ16,OUT018,1638.046668826403
FDU44,OUT013,2528.102419502477
FDH28,OUT010,131.87155023896878
FDV28,OUT019,131.87155023896878
FDM22,OUT045,865.7604085210103
FDR56,OUT046,3078.7444968099717
FDV39,OUT049,3077.0447502739507
FDU37,OUT019,172.4568599385181
FDQ11,OUT010,569.8438994273562
FDX02,OUT045,3785.97515141966
NCS42,OUT018,1434.8399331992107
FDY57,OUT027,2837.5680963444365
FDB21,OUT049,3872.575110017712
FDE28,OUT017,3860.216584877791
FDQ55,OUT017,1937.7658137874687
FDA48,OUT049,3667.2764841790645
FDZ19,OUT045,2866.016823628117
NCC43,OUT045,3981.997970166184
NCV18,OUT046,1356.6779163204399
NCA42,OUT018,2458.990134869766
FDY45,OUT046,4159.659450864372
NCC30,OUT045,2955.0050620764337
FDM57,OUT013,1418.2821930291254
FDL09,OUT010,386.4003560564371
FDB09,OUT027,2972.614099588783
FDT44,OUT035,1940.9801748511156
NCT06,OUT027,4260.461522123212
FDX26,OUT049,3124.332381956865
FDK32,OUT013,2479.8010961911855
DRA12,OUT046,2128.813727100007
FDO46,OUT010,493.22251392300893
FDE52,OUT013,1414.7015093290893
NCH42,OUT045,3807.979095517921
FDV08,OUT035,617.3511519395373
FDB47,OUT018,3388.8008486677404
FDC28,OUT010,259.2037271328094
FDD22,OUT046,1925.5814558150905
FDS07,OUT027,2912.8126821661012
DRI13,OUT045,3705.1388909646607
FDG32,OUT018,3457.2805802274656
FDU14,OUT017,4112.816567438535
FDD28,OUT019,132.09388161846317
NCP41,OUT017,1655.6393345469332
FDS08,OUT049,2870.6438583660706
FDX47,OUT045,2519.0933700616447
FDC53,OUT019,248.0823663818936
FDQ19,OUT035,4020.0453834505042
FDL14,OUT045,2477.421146443942
FDM33,OUT019,570.934390108753
FDA51,OUT045,1893.85706692058
FDZ27,OUT018,763.512173362798
FDT04,OUT046,654.4471597497937
DRC13,OUT049,2048.9429137804673
FDR16,OUT027,5844.215524990748
FDQ03,OUT027,5844.215524990748
FDE38,OUT035,2713.631125841179
DRH23,OUT027,1267.5621970778773
FDT11,OUT019,494.17758359498913
FDD09,OUT035,3012.441316030192
FDR40,OUT045,1331.0627370266357
FDX07,OUT017,3041.564649263785
FDR07,OUT035,1547.5113534856746
FDA51,OUT017,1894.8067459011552
FDT59,OUT019,569.7985111020776
FDF20,OUT017,3052.5617047814862
FDR13,OUT045,1913.677973312618
FDY26,OUT049,3622.3929244379565
FDW04,OUT017,2021.756853716396
FDK52,OUT017,3832.6813338967254
FDN60,OUT049,2551.8887300944825
FDM09,OUT019,406.68694816827804
FDP46,OUT049,1358.4453108565297
FDB50,OUT019,172.00607097782233
NCQ29,OUT049,4025.9708172698465
FDP16,OUT027,5842.934668451785
FDX33,OUT018,2472.785726245089
FDP07,OUT010,512.5155018439841
FDN22,OUT046,3999.678822998071
FDF39,OUT049,4115.6997862058515
FDS21,OUT017,957.3832562987496
NCM42,OUT013,1648.5092238795044
FDK50,OUT019,382.8323374250048
DRF13,OUT027,4067.2143219011573
FDH35,OUT018,2502.5724451583274
FDP60,OUT018,1557.5310224903071
DRJ49,OUT027,2989.3411029425583
NCT42,OUT019,367.86071765288057
FDE38,OUT049,2685.868638547844
FDI04,OUT049,3087.1445731505846
NCH54,OUT045,2581.534892696765
FDT56,OUT049,915.1749636800055
DRD15,OUT018,3498.569250213725
FDV58,OUT013,3030.049315585962
FDP21,OUT049,3117.2007943723247
FDH05,OUT013,3676.6625650072424
FDR10,OUT027,4247.467573644542
NCP06,OUT045,2518.6728435641016
FDF33,OUT049,1640.7811838740097
DRK37,OUT013,3107.8463750457036
DRH49,OUT045,1327.5681457220337
FDT58,OUT013,2647.664110877258
FDD41,OUT018,1633.0971006539025
FDP40,OUT018,1700.6573852760193
FDM51,OUT027,2860.576233378572
FDO45,OUT010,196.44182388009503
FDW33,OUT010,243.37880076712685
FDY24,OUT045,869.5706892396038
FDB10,OUT010,568.689089429229
FDM40,OUT035,2064.9735189739117
NCI06,OUT017,3038.5166462629777
FDW12,OUT019,341.48648082347677
FDX48,OUT027,4114.469193894571
NCW05,OUT027,2882.154146693565
FDX27,OUT017,1521.3354775241942
DRM37,OUT045,3071.264253351705
FDA38,OUT045,3913.799282590782
FDR36,OUT046,653.4339607396587
FDZ45,OUT046,3112.2929931899585
FDG05,OUT017,2522.784624100111
FDK28,OUT013,4195.11518620615
FDV47,OUT045,1353.0422159828674
FDN21,OUT045,2578.7596953632974
FDP20,OUT027,2981.2205767425517
FDI35,OUT045,3105.4197525947766
DRY23,OUT013,718.57254964227
FDA56,OUT017,2040.6740269502086
FDB09,OUT013,2001.8705141864098
NCO26,OUT027,2916.8307948152033
FDQ49,OUT018,2461.871464360825
FDI52,OUT027,2965.3757530528674
FDZ44,OUT027,2916.8307948152033
FDZ09,OUT018,2518.856346894572
FDY03,OUT049,1916.6770698402852
NCG42,OUT017,2041.3650880867426
DRI13,OUT027,5844.215524990748
FDQ32,OUT013,2026.6004357501383
FDW16,OUT035,1385.0135434552963
FDU27,OUT046,788.9561299937767
FDR28,OUT010,383.4877896252993
FDQ49,OUT010,379.6891824677652
FDS37,OUT046,1951.433552051694
FDW26,OUT018,3428.7648142585053
FDX12,OUT018,3703.0551702089656
NCP06,OUT013,2470.3605518685245
FDW45,OUT010,368.17915845729345
NCN30,OUT049,1496.363601573451
FDN24,OUT049,864.0778890581809
NCL41,OUT027,998.885259954568
FDR02,OUT019,261.08467951671724
FDD09,OUT010,446.3736366037533
FDS33,OUT010,196.87053585794754
FDU22,OUT045,1983.8207284314349
FDI53,OUT013,2502.845720051869
DRH01,OUT049,2866.666982623976
FDX32,OUT013,2099.802569788566
NCP30,OUT018,609.5507860404701
FDB60,OUT045,3043.4115114980114
FDB14,OUT049,1446.0351645060034
NCP02,OUT035,871.0306039920366
FDJ10,OUT017,2029.7057706573926
FDG34,OUT046,1728.6352098360096
NCB18,OUT017,1367.5270602315463
FDM16,OUT049,1124.5655637422146
FDW25,OUT018,1336.409233437106
FDB35,OUT010,220.4998359600337
DRN11,OUT013,2126.9948904656867
FDF41,OUT019,568.9093819749195
FDH16,OUT045,1368.919491730751
NCQ50,OUT018,3433.093759508981
DRH23,OUT018,895.6058715529398
DRJ37,OUT013,2429.3574235547953
DRJ24,OUT027,5142.116934663787
FDY16,OUT035,3066.053487410995
FDQ27,OUT045,1643.8492431172212
FDZ33,OUT045,2475.807544873186
FDF29,OUT045,2073.3743116203605
FDA08,OUT049,2562.11989896259
FDG31,OUT046,1123.8334061319283
FDE34,OUT019,465.3738569630267
NCR30,OUT027,1459.2429364250938
FDV33,OUT035,4135.815051559403
DRZ24,OUT018,1942.802491720431
NCL54,OUT035,2882.2206592038365
FDR12,OUT049,2900.735265248077
NCC54,OUT046,3790.291412456558
DRN59,OUT013,824.747459128642
FDX50,OUT019,261.6417999202535
FDV31,OUT027,4758.620507148239
NCA29,OUT027,4392.969593161048
FDW60,OUT049,2932.8308391363653
FDX08,OUT017,3086.8909413396077
DRD49,OUT013,3751.6879305392945
FDD33,OUT046,3800.0842050444026
FDW35,OUT013,715.8568856652147
FDJ36,OUT017,1642.1452283429649
FDV51,OUT035,2698.8447851636492
FDW36,OUT046,1645.666129743005
FDH35,OUT046,2579.7506516233198
NCS30,OUT027,2989.3411029425583
FDN49,OUT017,604.4662146014691
FDL08,OUT018,3701.3942055225093
FDI09,OUT013,3869.302528041037
FDP19,OUT018,1983.089966570515
FDU21,OUT010,131.87155023896878
NCP41,OUT045,1648.96046264971
FDY10,OUT013,1838.9940624363987
FDP12,OUT018,589.69176814827
NCN26,OUT049,1948.703582998026
FDK44,OUT013,2857.2731806206493
FDC28,OUT049,1648.58097602337
FDJ41,OUT027,5842.934668451785
NCT29,OUT035,1997.502561010234
NCH42,OUT019,569.6726173097402
FDU60,OUT018,2601.662216592604
FDS02,OUT045,3096.265003654111
FDC51,OUT046,2076.439123265955
FDU03,OUT013,3053.3369041154183
FDX39,OUT045,3681.769168514419
NCY05,OUT010,131.87155023896878
NCL06,OUT027,5842.934668451785
FDD32,OUT035,1285.9283517876459
NCN41,OUT045,2000.3714921024457
NCX53,OUT049,2142.9740546722674
FDU57,OUT019,367.8760958979383
FDQ23,OUT046,1641.544016494816
FDQ52,OUT045,4028.709191459933
FDC14,OUT045,624.6120513964601
FDY09,OUT035,2931.7505501215173
FDQ28,OUT045,2541.5358856587964
FDV25,OUT046,3765.880493499332
FDJ07,OUT035,1949.7515812335967
DRB25,OUT049,1639.6403350632547
FDK52,OUT019,570.934390108753
FDY52,OUT027,1396.0387077054318
FDB28,OUT046,3090.6125553933425
FDT36,OUT035,594.3509314531498
FDV25,OUT017,3841.2473187328865
NCN07,OUT027,2989.3411029425583
FDC57,OUT017,3015.79408839948
FDQ03,OUT018,3594.695722657395
FDU23,OUT017,2730.9662804404984
NCX41,OUT035,3691.967826909985
NCD06,OUT035,761.4991839867726
FDW08,OUT045,1645.7295348977975
NCU29,OUT017,2453.88019320752
NCE06,OUT013,2484.8016055498024
FDV52,OUT010,269.01645658249254
FDB02,OUT017,2932.5447193195737
NCR18,OUT045,631.1000004396911
FDK16,OUT049,1494.8336622019604
NCQ29,OUT010,570.3755586623543
FDZ01,OUT019,249.8540419114945
FDW27,OUT035,2522.329745751573
FDD17,OUT018,3598.9292641643488
FDW39,OUT013,2884.2513657030627
DRH59,OUT045,1105.4589943206793
FDS52,OUT013,1634.55903259968
FDU40,OUT027,5767.730243122395
NCF54,OUT013,2828.916777783134
FDH46,OUT045,1643.189350628061
NCP14,OUT049,1639.6121906511803
FDH50,OUT049,3149.1166642308694
DRF15,OUT010,371.15648418952367
FDV27,OUT027,2569.5100874772857
NCJ06,OUT049,2031.0088396464944
FDN02,OUT018,3212.0985898149984
FDQ51,OUT049,779.96714921122
FDQ07,OUT017,3732.3178650497553
FDS45,OUT049,1639.7541931445373
NCJ06,OUT045,2011.3732052610073
FDD36,OUT035,1953.2284695448823
FDY25,OUT045,3106.8010236377027
FDU52,OUT046,2456.500985990536
DRK47,OUT017,3810.0958536901353
NCL30,OUT017,2021.5171137026846
FDN22,OUT035,4020.8245715363882
NCF30,OUT027,2981.2205767425517
FDK03,OUT035,4091.6527440390555
FDT45,OUT017,869.2837123953283
NCC54,OUT027,5842.934668451785
FDP08,OUT018,2903.9768140355127
